run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260712-144815-chat	dd2c544	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	742cbc69	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/baseline.sh	na	180	42	hang	na	na	na	na	85.2	c1:na	no_data@c1	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=na	crash	suite full-sweep; hang@c1; thermal=63C/18W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-144815-chat
20260712-153029-chat	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	742cbc69	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/baseline.sh	407	180	42	77.1	174.47	288.36	hang	na	85.4	c1:54/0/0;c4:118/3/0;c8:201/7/0;c16:na	no_data@c16	levels=1|4|8|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	crash	suite full-sweep; hang@c16; thermal=68C/27W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-153029-chat
20260712-175720-chat	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	742cbc69	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/baseline.sh	402	180	42	76.67	na	na	402.78	na	80.7	c1:54/0/0;c16:270/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-175036 n1; thermal=63C/33W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-175720-chat
20260712-180343-chat	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	742cbc69	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/baseline.sh	402	180	42	77.81	na	na	409.73	na	81.2	c1:55/0/0;c16:280/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-175036 n2; thermal=66C/34W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-180343-chat
20260712-181006-chat	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	742cbc69	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/baseline.sh	402	180	42	76.98	na	na	404.95	na	82.5	c1:54/0/0;c16:278/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-175036 n3; thermal=67C/34W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-181006-chat
20260712-182418-chat	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	d3dc0567	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/VLLM-25-unsloth_Qwen3.6-35B-A3B-NVFP4-Fast_final.sh	422	180	42	na	na	na	na	539.07	83.5	c32:348/31/0	ok	levels=32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	char-c32; thermal=64C/39W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-182418-chat
20260712-182735-coder	831553c	gb10-1988a9714b4e	unsloth/Qwen3.6-35B-A3B-NVFP4-Fast	coder(4096/1024)	vllm@0.25.0(img:sha256:fc56161ee42a)	d3dc0567	runbooks/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/VLLM-25-unsloth_Qwen3.6-35B-A3B-NVFP4-Fast_final.sh	422	180	42	80.28	174	280.65	367.19	476.01	84.5	c1:13/1/0;c4:28/4/0;c8:45/8/0;c16:56/16/0;c32:65/32/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	char-coder; thermal=73C/39W	results/gb10-1988a9714b4e/unsloth/Qwen3.6-35B-A3B-NVFP4-Fast/data/20260712-182735-coder
